HS Adj Close Diff,HS high-low % change,HS open-close % change,NIKKEI Adj Close Diff,NIKKEI high-low % change,NIKKEI open-close % change,SSE Adj Close Diff,SSE high-low % change,SSE open-close % change,SP500 Adj Close Diff,SP500 high-low % change,SP500 open-close % change
-0.9371839738076778,2.179445262581834,-1.8916968896618012,-0.3727858288386457,0.857676661822091,-0.5796342001838408,-4.209718240287616,3.8902974297655666,-3.687441413350614,1.4057882752615571,1.525389376508781,1.425832460820647
0.23958926353018156,1.8983258056847898,0.09296053075193694,-1.3338127971849074,1.2888383978440685,-1.1374771585422545,-5.700400249701146,7.173637350520173,-5.585578788622616,-0.5174271694762667,1.4917177596543723,-0.5147636425312243
-0.44888125624165975,1.2930466120372752,-0.36909681880177814,0.7490758659551143,0.9873233763931453,0.617880107918928,1.157739871054952,4.632927029237956,1.5434737951269903,0.7129238414115646,0.789856095738607,0.7180429407275842
-0.6018893123801148,1.8575225850857395,-0.7867560772159334,-0.7956508663254783,2.3992286018408366,-1.1220471649636405,0.9970127192227254,1.6835545077196268,0.6465235411320487,-1.235209714620252,2.1662584490761407,-1.2201384460034013
0.9131219891676009,2.060493863454016,1.1754465385823358,0.2916224683366278,1.0802330949626409,0.22836271907510966,-0.06132099837167521,2.031630011853346,-0.09854818877965943,0.6828833055514217,1.3524101803328314,0.6875786654704528
2.5359080893509187,2.383866400301188,2.383866400301188,0.6073356484622874,1.2713549691642079,0.4407201666785272,2.9996600448706943,3.648525490900567,3.437691620692279,0.31635504233503353,0.7260905026966535,0.31735902360852436
0.9472482563630724,1.330812046464226,0.470622058851503,1.746182934323829,1.6054518909880793,1.6054518909880793,3.7763135704676496,1.7813174736569914,0.894514269094826,0.18510988893406666,1.0701530182025327,0.1854531811116471
-0.266736988945358,1.578690920903037,-0.8467148159733997,1.4211590441950657,1.4714013046041503,1.0895590839084048,-0.7799597488408033,1.7231728873202057,-0.8962188724987722,1.156324195144884,1.4647422026823926,1.169851470748406
1.6572955306113173,1.485960870312449,0.6407668778089477,0.7822399240956663,1.3601562597674377,0.5242431227356976,0.5345609433428411,1.9112049551121015,0.753953835120676,-0.534562916049781,0.9763980299833306,-0.531720535251306
-0.8728061620324521,1.3842060077860803,-0.26326496092624024,-1.3330308540448694,1.4669572414953278,-0.9534221846369283,1.0440161882340786,1.6075865666691156,0.8719373115422283,-1.7819291790794716,2.049508208690085,-1.7507323681635756
-0.5794080400578523,1.3326678186328684,-0.25377471202437973,-0.4579088744092522,1.1204880336626521,-0.44353029198643457,1.2185430383286753,3.8500366693141315,1.6087557506707297,2.2527225922748486,2.3484568957511858,2.3046397321924914
1.8552875925966945,1.2063352475620948,1.2063352475620948,-0.13168948990188148,1.6211587263857512,-0.5611969293937504,-0.7830003027165373,2.4374254560153066,-1.6565364899150343,0.2754780362784326,0.8372778311901301,0.2762390140898823
-0.18842212847877696,1.205751010362588,-0.5866395371502118,0.7676177363994782,0.624420532399237,0.6045835136551916,-2.098753470407995,2.3833848915507345,-1.7148932826662406,0.39774436700284793,1.5751299526493705,0.3993326902840537
-0.32635241320667335,0.8828101289767906,-0.39883591224032106,0.50667449339256,0.4226247678084096,0.2941927530319954,-0.2865393441122337,1.6852051921222249,0.368262092360296,-0.1608463874740063,1.0212690322861226,-0.16058808733681146
0.05425555137640425,0.9157202878031613,0.25340506415178854,0.902640866946831,0.8835347665072271,0.7591464618963856,-2.547352379665357,2.582843710002598,-2.2294674749684424,-0.24987621227081347,0.8319131129939767,-0.2492533873475527
0.6689026991516739,0.6440545946866243,0.5751804086443705,-0.8455703952909972,1.4504408922553007,-1.0913354436468279,0.9930400925052069,2.4726892363112234,1.398906956024187,0.6197631256291504,1.115212366098628,0.6236281428998898
1.3207654497089443,1.3419551789448223,0.8874843106828145,-0.9396012972892746,1.2295956605012268,-0.9847218004482636,2.2207520593693713,1.9424304905890657,1.9299324466674916,1.050100308806659,1.2739124237044332,1.0612444399477436
2.3372052245559067,1.3695018228207356,1.3695018228207356,0.5833794121862588,1.453655916221019,0.44865498552232486,0.8689978796521505,1.0583052443418899,0.4070256899039086,0.2116733070404591,0.9316112177223927,0.21212231335611073
0.08242160691010733,0.69355054010669,-0.2739800147219887,-2.6612739467465127,3.038555947247735,-2.6554917793017987,0.25720331485572495,0.9987949121357645,0.09877069311068781,-0.7570140421970903,1.73687999874685,-0.7492443118480889
-0.7355690718764096,1.630515706686578,-0.504224639731979,-0.6930550110366858,2.4337886186631184,-0.8604812918196536,0.625243564407989,1.114182356823023,0.340979373579614,0.33252374882905694,1.0152625410884466,0.33363315831442086
0.6835072572763644,1.0848864586921148,-0.3141892249471882,-0.7872171642046488,2.0924048644842235,-0.666366818499598,-0.33930017693079206,1.1336204454594334,-0.5886846794791878,0.21735326971993055,0.5574799938638093,0.21782672322518426
1.028314149730692,1.2108255662419216,0.75160734122457,0.9522912606344908,2.4460471982482206,0.8431066977782838,-2.07629965852966,2.3223742328926975,-2.014488995061094,0.8278503151447103,1.367105197942708,0.8347608857682475
0.7898926169622326,1.233195624588211,-0.058138336929808784,-1.1615447216028263,2.096644191335877,-1.2334288547610757,2.27635422581074,3.237517009351216,2.6810740935765054,-0.9598508036647403,1.3987177912086317,-0.9507252596196374
-0.15498291785553386,1.2395387771508313,-0.12299016078713702,0.6560309336483127,2.002629235676665,1.0787218956648412,0.5648995858901015,1.2654847698908451,0.00837115790929167,-1.8906554437399279,2.749153377352524,-1.8555729526971925
