HS Adj Close Diff,HS high-low % change,HS open-close % change,NIKKEI Adj Close Diff,NIKKEI high-low % change,NIKKEI open-close % change,SSE Adj Close Diff,SSE high-low % change,SSE open-close % change,STI Adj Close Diff,STI high-low % change,STI open-close % change,SP500 Adj Close Diff,SP500 high-low % change,SP500 open-close % change
-1.4138012652235659,1.772690930830566,-0.713037091359573,-1.4668347651683162,1.3665457963779637,-1.0876287441680108,0.3799822389198171,1.4151224945627954,0.13544948511991167,,,inf,0.7885457265849404,2.4209606329798308,0.9631873125597974
-1.3542616485758956,3.2468444540454966,-2.0721320830433245,-1.9653067739814856,2.489619398377137,-2.1404428269798723,0.5129881564564912,1.4059110959828167,0.2428917983390331,-0.7037822580120762,,inf,-1.3782769877833845,1.7980742395251998,-1.3303670087345123
-2.439650696204527,3.7834512411175867,-3.334029461874613,-0.9887913543029471,2.219520455798164,-1.148081393115505,-0.993973926000127,1.8395743198304635,-1.0926760356212015,-1.9644542877159852,,inf,-2.5562149300319943,2.2656837498204,-2.19069988979019
-5.672316952815497,3.3350291984607914,-2.706843360849445,-3.4663984499391045,2.5283328187917715,-2.118043139183508,-2.8954161364099713,2.0284282969749685,-1.9400468454441533,-3.059264070025705,,inf,-0.5643752021245142,2.031853687780174,-0.30565212270431896
2.6443614407797886,5.945087253723536,1.6591745071409196,2.02373444772458,2.454118427006966,1.3758832432777193,-2.6977886418976107,5.40699484822044,-1.6096964135505085,2.528938318977822,,inf,-2.996433614991562,3.5358071651116347,-3.0215551380359926
0.34477074454345485,5.154459883257196,3.9373635019099766,0.5615627660242267,4.020250344729626,2.0901494315043267,0.5576315921676528,1.8548735477777314,0.7613351709592301,-1.104937816279846,,inf,-0.608219119532172,2.8776938271118095,-0.6529786976830252
-9.47358896263676,4.624945491951612,-3.830653863778178,-5.988130459161201,4.394852927012502,-4.207016900596091,-7.778584485300969,6.782959326788218,-5.360030111708845,-1.702746399025742,,inf,-1.1209417326402138,3.7511025977240693,-0.18583800593625427
9.682534702181348,7.0326380091703555,3.1292626783980815,1.9955458482508546,3.5182862964305706,0.5703060089519119,3.046873702220967,4.313693990329863,2.8460050892106747,3.811650815309741,,inf,2.0992063423307226,5.435999711656294,2.1512305821053035
-2.3403461602478437,6.334635507110324,-3.5151263046498302,2.014245237583601,1.4072150646593322,1.0830362743678827,0.31131496755458204,3.077291088660735,-0.7512643739557712,0.21100451201301762,,inf,0.9962480669062382,1.5618533103374834,0.8909539643725898
6.301553808533901,3.1026489633027787,1.2939084674636419,3.9355314389385123,3.006067062076178,2.793552027033994,0.9230781536016897,3.2028659643979003,0.9478726951320391,3.4304363324580645,,inf,-1.612791214085924,3.093036428907721,-1.9678456071116852
-4.443240716862269,3.3822285604412876,-1.1863306872720107,-4.135495992395176,3.162844108574678,-2.929128374116752,-7.747709186258675,7.064624065620988,-6.382076840287493,-3.863636770048455,,inf,1.72456913495209,2.398163803132842,1.7479530036159672
0.98054239944966,2.095246233067748,-1.4135447244396697,2.9004692170965343,2.1335097516978965,1.7526636038438552,0.8669894387312675,2.9179516050035312,0.715654007531168,0.28614818723844204,,inf,0.6122063856489833,1.0917065705092852,0.4690552455648523
-2.6977242995836157,4.431460802183067,-3.866917789141104,-1.0028458188767164,1.8310422861184592,-1.1517279572284977,-0.9075621521581874,5.164203535647309,-1.9483524319591137,-1.6382634653111232,,inf,-0.47867990012601297,2.4324650110805686,-0.4705489749989829
-0.8439265474977432,3.6187157452569703,-1.4038856231974535,1.82041570150752,3.5569620215576516,2.759325622704863,-0.7860589768133432,2.724677435400452,-0.5587732686962352,-0.6121637428013263,,inf,1.6495585527493737,3.863339586850613,1.9652708430018908
2.768410996987922,3.928685382747852,1.3940033311269755,-0.7061453610177836,1.5196991473216095,-0.15224495935101487,-1.449418014447169,5.1468991500194,-1.5378968001402893,0.8597542907938823,,inf,1.2089546219710634,1.4601008071688726,1.2200833205604893
3.629342815956868,1.5080176971914998,0.5907548734196488,2.615785579439265,1.807871168706821,1.5913432348209615,7.521191178984939,5.825358575186129,5.82436321654348,2.2394947471430617,,inf,-1.0573498518389448,1.1372166314824612,-1.043447558571888
-0.9004134291981438,1.8668025259042116,0.39902554394232936,-0.8308187793277799,1.143600134775753,-0.4394406429756624,-1.575628568337941,2.4732170804200626,-0.49417130736794074,-1.2679195401878494,,inf,-3.3052976984416547,3.2649041005940314,-3.161678334987434
1.06985613020861,2.6002185574222416,-0.6881202068881338,0.3545973419845958,1.5620586210763416,-0.7190666926530365,-2.4266616592350743,2.085397003455073,-0.7581103051788918,0.7877814586941778,,inf,1.3421475932895388,1.3658738485702073,1.041294628056415
3.5473327316632925,1.6157290183208475,0.5364214932516732,4.096080656552825,2.82669628121936,2.805521377470953,1.3530415654892347,1.5315198314780107,0.5580167066336318,3.1403671729865588,,inf,-1.3604062530741337,1.547526157987686,-1.3508056794439365
0.5248788498475735,3.2505699301622606,2.709141390675911,-0.02856016139932174,2.323158033194991,0.8441280773469599,-1.227204955941923,2.08349034712278,-0.5894399899144346,1.3877315105364119,,inf,0.08370468603373253,0.8870584378105342,0.18329751449512469
1.5085907990267722,1.5716505541985555,0.34320923422541466,0.8904678416535942,1.1782901946687292,-0.02797323482288798,2.061277097163081,2.653725889808225,1.789734965610381,0.47112325046656384,,inf,-0.08970780343854572,1.652725152355325,-0.5221745704702488
